,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
0,-2,40.666666666666664,0.301,6.02,0.0,1.5937980816482353,4.727201918351764,0.0,3.966500478321538,2.42923181658468,3.8917681834153197,0.0,2.752,11.94833346,3.4138095600000002,4.591879733617358,2.655350481789593,1.56936
1,-2,40.666666666666664,0.0,5.117,0.0,1.2813042111528348,3.835695788847165,0.0,3.9940695767373837,1.9665209943780746,3.1504790056219254,0.0,2.752,8.9665191,2.5618625999999995,3.4459347384487,3.034169937534015,1.4314
2,-2,40.666666666666664,0.0,6.02,0.0,1.5127708085654792,4.50722919143452,0.0,3.979949908499175,2.3135541110330284,3.706445888966971,0.0,2.752,10.038891799999998,2.8682547999999994,3.858059700017568,2.840160736342094,1.34669
3,-3,41.0,0.0,5.719,0.0,1.443702214152041,4.275297785847959,0.0,3.961828901515458,2.1978764054813773,3.521123594518623,0.0,2.677028571428571,8.78255392,2.5093011200000004,3.375234838369641,2.950168085128917,1.21478
4,-3,41.0,0.0,5.719,0.0,1.4429806999204446,4.276019300079556,0.0,3.9638093165842685,2.1978764054813773,3.521123594518623,0.0,2.677028571428571,8.052866710000002,2.3008190600000007,3.094807787794273,2.977638471502467,1.08719
5,-2,40.666666666666664,0.0,5.719,0.0,1.4330450776578907,4.28595492234211,0.0,3.991294428727355,2.1978764054813773,3.521123594518623,0.0,2.752,7.82124721,2.23464206,3.005793793372277,2.9960401300644026,1.04669
6,-2,40.666666666666664,0.0,6.321,0.0,1.5882098684145474,4.732790131585452,0.0,3.980455091294393,2.42923181658468,3.8917681834153197,0.0,2.752,8.4840462,2.4240132000000005,3.2605149442199575,2.847104455459065,1.0213
7,-1,40.333333333333336,0.301,6.02,0.0,1.5779191321773673,4.743080867822632,0.0,4.0064192748679135,2.42923181658468,3.8917681834153197,0.0,2.8269714285714285,7.53798213,2.1537091800000003,2.8969318182317285,2.845854652412256,0.87163
8,-1,40.333333333333336,0.602,6.02,0.0,1.6555302880168057,4.966469711983194,0.0,4.0004436742469265,2.544909522136331,4.077090477863669,0.0,2.8269714285714285,9.170211819999999,2.620060519999999,3.5242161553496123,2.76451594277887,1.06391
9,-1,40.333333333333336,0.903,7.224,0.0,2.0477084647744244,6.079291535225576,0.0,3.969365882719189,3.123298049894589,5.003701950105412,0.0,2.8269714285714285,12.626838630000002,3.60766818,4.8526369471407245,2.3415051281266726,1.23279
10,-2,40.666666666666664,1.204,6.923,0.0,2.0622096672560533,6.064790332743947,0.0,3.941448972548067,3.123298049894589,5.003701950105412,0.0,2.752,13.94381898,3.9839482800000003,5.358767396126143,2.3111390447469184,1.39484
11,-1,40.333333333333336,1.204,6.923,0.0,2.0499444007041356,6.077055599295865,0.0,3.9650378306855827,3.123298049894589,5.003701950105412,0.0,2.8269714285714285,15.03730683,4.29637338,5.77900714873946,2.282596502809692,1.52939
12,-1,40.333333333333336,0.903,6.923,0.0,1.9716182973196528,5.854381702680348,0.0,3.969865503100108,3.0076203443429375,4.818379655657063,0.0,2.8269714285714285,14.865330480000003,4.247237280000001,5.712914691672523,2.3483061692247182,1.57858
13,-1,40.333333333333336,0.903,6.321,0.0,1.814491040333925,5.409508959666075,0.0,3.9818118090169747,2.7762649332396343,4.447735066760366,0.0,2.8269714285714285,13.926066,3.9788759999999996,5.351944725052705,2.5109156255880425,1.60685
14,-2,40.666666666666664,0.602,6.622,0.0,1.8258793503624355,5.398120649637565,0.0,3.956971941681858,2.7762649332396343,4.447735066760366,0.0,2.752,13.73036784,3.9229622400000004,5.276735708011244,2.5244379517985536,1.57976
15,-2,40.666666666666664,0.602,6.321,0.0,1.7469453442125218,5.176054655787478,0.0,3.9634352826031,2.6605872276879836,4.262412772312016,0.0,2.752,13.21289165,3.7751118999999997,5.077863753403902,2.6132471762354155,1.58765
16,-2,40.666666666666664,0.602,6.622,0.0,1.8253626087701456,5.398637391229855,0.0,3.958091784416724,2.7762649332396343,4.447735066760366,0.0,2.752,13.908005999999999,3.9737160000000005,5.345004062719606,2.53982222712807,1.60435
17,-4,41.333333333333336,0.903,6.622,0.0,1.929180116898487,5.595819883101513,0.0,3.901128871097868,2.8919426387912868,4.633057361208714,0.0,2.602057142857143,14.50541575,4.1444045,5.574595388813249,2.465932892040977,1.60673
18,-3,41.0,0.903,6.622,0.0,1.9168198576570905,5.60818014234291,0.0,3.9262888651645738,2.8919426387912868,4.633057361208714,0.0,2.677028571428571,14.46673725,4.133353500000001,5.559730803649861,2.4571603727298044,1.60159
19,-3,41.0,0.903,6.321,0.0,1.8374498346248664,5.386550165375134,0.0,3.932048008281635,2.7762649332396343,4.447735066760366,0.0,2.677028571428571,13.8159,3.9474,5.309606684820801,2.537051486834259,1.5916
20,-2,40.666666666666664,0.903,6.321,0.0,1.8254747500029591,5.398525249997041,0.0,3.9578470956967986,2.7762649332396343,4.447735066760366,0.0,2.752,13.75796352,3.93084672,5.287341040056219,2.5364630674137443,1.58358
21,-2,40.666666666666664,0.602,6.622,0.0,1.8253581688077265,5.398641831192274,0.0,3.958100393484261,2.7762649332396343,4.447735066760366,0.0,2.752,13.6818948,3.9091128,5.258106970309206,2.5399462325013307,1.57305
22,-2,40.666666666666664,0.602,6.02,0.0,1.6680079682637645,4.953992031736235,0.0,3.9705178749421686,2.544909522136331,4.077090477863669,0.0,2.752,12.249110720000001,3.4997459199999996,4.7074718376669,2.710573607671758,1.52886
23,-2,40.666666666666664,0.301,6.321,0.0,1.6675335604453938,4.954466439554606,0.0,3.971647455895631,2.544909522136331,4.077090477863669,0.0,2.752,12.180241919999999,3.4800691199999987,4.681004778636682,2.7260933586626623,1.51846
24,-3,41.0,0.301,6.622,0.0,1.7570141755154607,5.165985824484539,0.0,3.9407169030546965,2.6605872276879836,4.262412772312016,0.0,2.677028571428571,13.14463087,3.7556088199999995,5.051630363338898,2.6573091985401356,1.57779
25,-3,41.0,0.0,6.321,0.0,1.599207111885251,4.721792888114749,0.0,3.9530845188468744,2.42923181658468,3.8917681834153197,0.0,2.677028571428571,11.93758776,3.4107393600000004,4.587750039529164,2.828878892177367,1.56766
26,-3,41.0,0.0,6.321,0.0,1.5987047941976087,4.722295205802391,0.0,3.954326128554814,2.42923181658468,3.8917681834153197,0.0,2.677028571428571,11.853644880000001,3.3867556800000003,4.555489841004919,2.846106425243706,1.55438
